poor ability for abstract thinking	C1828051
the extra ocular movements	C0702182
The deep tendon reflexes	C1287940
A panel of serum electrolytes	C0587355
The white blood count	C0023508
hematocrit	C0018935
the platelets	C0032181
Blood coagulation times	C0043159
Leukocyte differential count	C0162401
A panel of serum enzymes	C0580937
A computerized tomography scan of the head	C0202691
Standard 12 lead electrocardiogram	C0430456
a rate	C0034107
Nonspecific ST segment and T wave abnormalities	C1997940
the patient &apos;s gunshot wound	C0043252
suicide precautions	C0204732
2 point restraints	C0035260
his blood pressure	C0005824
Captopril	C0006938
Nifedipine	C0028066
his blood pressure	C0005824
Close monitoring	C0581528
his blood pressure	C0005824
his dosage regimen	C0150270
full Psychiatric evaluation	C0204480
intense psychiatric care	C1320527
Dilantin	C0699512
Mylanta	C0067044
Dyspepsia	C0013395
Milk of Magnesia	C0024476
constipation	C0009806
Cimetidine	C0008783
Haloperidol	C0018546
agitation	C0085631
Colace	C0282139
Captopril	C0006938
Nifedipine	C0028066
Nifedipine	C0028066
systolic blood pressure greater than 160 millemeters of Mercury	C0277884
no known drug allergies	C0262581
HEAD	C0018670
GUNSHOT WOUND	C0043252
SELF INFLICTED WOUND	C0480203
head	C0018670
gunshot wound	C0043252
Self inflicted wound	C0480203
right temporal head	C0228232
head wound	C0273239
head	C0018670
gunshot wound	C0043252
self inflicted wound	C0480203
homicidal ideation	C0455204
suicidal ideation	C0424000
right parietal region	C0228207
lump	C0577559
bruising about the eyes	C1442861
bruising mastoid sinuses	C0423514
fluid from nose	C1260880
fluid from ears	C0155540
toxic screen	C1278213
Serum toxic screen	C0420643
skull fracture	C0037304
external	C0205101
small	C0700321
right parietal	C0228207
contusion	C0009938
anteroseptal myocardial infarction	C0232320
old	C0677546
intravenous fluid	C1289919
infusion intravenous	C0021440
poor	C0542537
R wave progression	C1287078
neutrophils	C0200633
lymphocytes	C0200635
monocytes	C0200637
eosinophils	C0200638
basophils	C0200641
MITRAL STENOSIS	C0026269
Mitral stenosis	C0026269
Tricuspid regurgitation	C0040961
heart failure	C0018801
chronic atrial fibrillation	C0694539
chronic obstructive lung disease	C0024117
Epistaxis	C0014591
Coumadin	C0699129
Cardiac catheterization	C0018795
Pulmonary function test	C0024119
rheumatic fever	C0035436
chronic atrial fibrillation	C0694539
Coumadin	C0699129
prothrombin time	C0033707
anti-platelet agents	C0085826
progressive heart failure	C0264716
A Holter	C0430461
atrial fibrillation	C0004238
ventricular bigemini	C0262662
hypertension	C0020538
diabetes	C0011849
her cholesterol	C1445957
heart disease	C0018799
Vanceril	C0004906
chronic obstructive pulmonary disease	C0024117
proteinuria	C0033687
a partial gastrectomy	C0030600
a &quot; tumor &quot;	C0027651
an appendectomy	C0003611
cholecystectomy	C0008320
Digoxin	C0012265
Lasix	C0699992
aspirin	C0004057
Vanceril	C0004906
Transdermal nitroglycerin	C3466236
headache	C0018681
Heart rate	C0034107
blood pressure	C0005824
Neck veins distended	C1167958
Apical impulse	C0277909
S3	C0232237
opening snap	C0232275
enlarged	C0442800
Pulses	C0577835
edema	C0013604
Hematocrit	C0018935
potassium	C0202194
BUN	C0005845
creatinine	C0201975
blood sugar	C0392201
Digoxin	C0337449
Electrocardiogram	C1623258
atrial fibrillation	C0004238
moderate ventricular response	C0085612
incomplete right bundle branch block	C0262525
right axis deviation	C0232296
right ventricular hypertrophy	C0162770
apical infarction	C0264702
Chest x-ray	C0039985
interstitial edema	C0013604
Cardiac catheterization	C0018795
complication	C0009566
Right atrial pressure	C0456165
tricuspid regurgitation	C0040961
tricuspid valve gradient	C0428900
Pulmonary artery pressure	C0428642
Pulmonary capillary wedge pressure	C0034094
aortic valve gradient	C0428905
Fich cardiac output	C0199630
Arterial oxygen saturation	C0428175
FVC	C1287681
FEV1	C0429706
a mechanical valve	C3873910
valve replacement	C0190173
commissurotomy	C3472620
epistaxis	C0014591
nasal hemorrhage	C0014591
Coumadin	C0699129
The procedure	C0184661
the neuroradiology procedure	C0394033
Coumadin	C0699129
mitral commissurotomy	C3472655
replacement	C0035139
tricuspid annuloplasty	C0396902
Lasix	C0699992
Digoxin	C0012265
Lasix	C0699992
aspirin	C0004057
Vanceril	C0004906
chronic	C0205191
ventricular ectopy	C0151636
recurrent	C2945760
syncope	C0039070
Liver pulsatile	C0277926
slightly	C0750482
weak	C1762617
dorsalis pedis pulses	C1706488
markedly	C0522501
elevated	C0205250
minimal	C0547040
mitral valve calcification	C0919718
minimal	C0547040
aortic valve calcification	C0428791
mild	C2945599
aortic regurgitation	C0003504
marked	C0522501
hyperkalemia	C0020461
bleeding from the mouth	C0029163
bleeding from the nose	C0014591
Right ventricular	C0225883
heave	C1720139
narrowly	C0333164
S2 physiologically split	C0425620
apex	C0225811
Diastolic rumble	C0232276
varicose veins	C0425698
Superficial	C0205124
small	C0700321
bilateral effusions	C0747635
thickening	C0205400
mild	C2945599
replacement	C0279033
Potassium	C0032821
lower sternal border	C1268245
left	C0205091
systolic murmur	C0232257
Grade II murmur	C0232250
lower sternal border	C1268245
left	C0205091
diastolic murmur	C0232262
decrescendo	C0232281
Grade II murmur	C0232250
left atrial	C0225860
right ventricular	C0225883
pulmonary arterial	C0034052
enlargement	C2711450
very large	C0450093
mitral valve gradient	C0428901
mitral regurgitation	C0026266
large	C0549177
left atrium	C0225860
mid left anterior descending	C0524428
atherosclerosis	C0004153
mild	C2945599
Room air	C4302321
arterial blood gas	C0150411
source	C0449416
bleeding	C0019080
interventional neuroradiology	C0344093
occlusion	C0441597
S2 accentuation	C0232233
